CDKN1B	-0.485965236945586
EPB41	-0.143331288190703
CLGN	-0.106111328265119
PDE10A	-0.00955835668637519
RALGPS2	-0.0805018238234056
TAF5	-0.22589367338666
ACTR1A	-0.27889369439187
PELI1	-0.185856169121359
ZNF804A	-0.196389886662274
PPM1D	-0.330359304931583
RAD21	-0.420116368512859
SORCS3	-0.276463069258444
ALCAM	-0.270946131991741
PURG	-0.183241226931579
SLC1A1	-0.273414497895079
NR0B1	-0.172064177839714
FBXO21	-0.370702085781448
GADD45G	-0.394008153660486
GABRA3	-0.172565505128556
FHOD3	-0.223610497319856
TMSL8	-0.409395712624563
LRRTM4	-0.334298481135689
PAFAH1B3	-0.631007763966721
FAM110B	-0.252967478364771
REEP1	-0.532755098066512
SNX26	-0.557436546596228
LRP6	-0.344163899893994
C1QL1	-0.222153761545227
TMCC1	-0.301593515537535
GSK3B	-0.234786650280966
MMP16	-0.321777812376154
LPHN3	-0.390770495962794
DLL3	-0.428812435091763
SEC61A2	-0.458136845429258
ICK	-0.282103974732275
RAP2A	-0.31960492759068
ZNF286A	-0.32134052973957
FAM125B	-0.361763304989152
ZEB2	-0.191016104526065
AMOTL2	-0.296006743446016
NKX2-2	-0.446892542824996
TTC3	-0.288912677347858
TOP2B	-0.512134839444964
SCN3A	-0.435314805036139
TOX3	-0.375962182275414
MLLT11	-0.322720468745348
RALGPS1	-0.541845664226312
GSTA4	-0.694544110726658
DGKI	-0.337585718057129
MTSS1	-0.252737820876626
SATB1	-0.442618791579937
KIF21B	-0.411624008437456
PODXL2	-0.532540977198501
CRMP1	-0.58773679771547
GNG4	-0.497116229532506
MYT1	-0.385614293105915
BCL7A	-0.522301339884641
CHD7	-0.446305028306481
SOX4	-0.471702237951281
SOX11	-0.428913435304143
DCX	-0.403423074180476
C6orf134	-0.541486231744658
FAM77C	-0.371514848036452
MARCKSL1	-0.65073981890055
C1orf106	-0.316459148858883
DBN1	-0.395452797621505
DPYSL4	-0.435146014783001
TMEFF1	-0.376379570563182
STMN4	-0.470972396271678
DUSP26	-0.473696754589875
PAK7	-0.342276626871786
PAK3	-0.347086325857408
MAST1	-0.34423608446063
TNRC4	-0.298048685717244
CDK5R1	-0.546298536971335
ATP1A3	-0.247997383147375
FGF9	-0.316024787379008
WASF1	-0.419129794892778
CA10	-0.304733596140492
RP11-35N6.1	-0.484910914209666
SOX10	-0.259038883651755
ERBB3	-0.281743085848959
RAB33A	-0.417142587421073
IL1RAPL1	-0.302656418554664
DNM3	-0.340238169610613
GPR17	-0.324120844258775
CLASP2	-0.585334429855509
PPM1E	-0.222855676837817
STMN1	-0.474188043297698
FLRT1	-0.376518938348984
EPHB1	-0.340636642285756
HDAC2	-0.364695122150577
PHF16	-0.467819621216858
LOC81691	-0.275788545822203
CDC7	-0.346358812109072
MYB	0.0322910521140788
MCM10	-0.200721506884715
ATAD5	-0.242217073894432
HMGB3	-0.363928762689284
CDC25A	-0.376749142721344
TOPBP1	-0.28965513838272
HN1	-0.341495667207071
AOF2	-0.432263603440789
SLCO5A1	-0.155619866374759
NOL4	-0.417877768937399
YPEL1	-0.418187730683765
CXXC4	-0.469531560843482
