CDKN1B	0.201696309471482
EPB41	0.133860514289644
CLGN	-0.186154225642467
PDE10A	-0.150107145291377
RALGPS2	0.0514074801742488
TAF5	-0.377742676692865
ACTR1A	-0.0513721274246487
PELI1	0.0289226534665295
ZNF804A	-0.216320177461192
PPM1D	-0.0704952312397078
RAD21	-0.106479202809827
SORCS3	-0.154095431428718
ALCAM	-0.155741869117711
PURG	0.413014895474349
SLC1A1	-0.272492700588803
NR0B1	0.147227065002264
FBXO21	-0.250036285964138
GADD45G	0.0820042523221162
GABRA3	-0.13408855788927
FHOD3	-0.288860248216078
TMSL8	-0.0849046795596716
LRRTM4	-0.0125571088496967
PAFAH1B3	0.0260454198323482
FAM110B	-0.275870912940819
REEP1	0.321000668958319
SNX26	-0.126490143396569
LRP6	-0.383579795771999
C1QL1	-0.232991986333563
TMCC1	-0.522095707610594
GSK3B	-0.646135260611534
MMP16	-0.290997078101459
LPHN3	-0.447224840070069
DLL3	0.0256258449811356
SEC61A2	0.254517536201662
ICK	-0.164303245480964
RAP2A	-0.185572711462059
ZNF286A	-0.0461480127792335
FAM125B	-0.222880014665319
ZEB2	-0.116950912419168
AMOTL2	-0.386707051670931
NKX2-2	-0.305917493344272
TTC3	-0.560532848670909
TOP2B	-0.302880368952353
SCN3A	-0.0905802475921984
TOX3	-0.10831842565087
MLLT11	-0.0523932151857438
RALGPS1	0.0461684023808466
GSTA4	0.266238226839591
DGKI	-0.177530603644911
MTSS1	-0.16656599368092
SATB1	-0.227093924551545
KIF21B	-0.196048062963381
PODXL2	-0.131226344966865
CRMP1	-0.122560887154673
GNG4	0.0217893416062704
MYT1	-0.0626517970120934
BCL7A	-0.210648821379768
CHD7	-0.408148003560373
SOX4	-0.403094381746031
SOX11	-0.316850549435341
DCX	-0.246808668536456
C6orf134	-0.0717373069419738
FAM77C	-0.154234123887628
MARCKSL1	-0.00105969163070594
C1orf106	-0.214272980657948
DBN1	-0.262083267407289
DPYSL4	-0.193893782768277
TMEFF1	0.0692496937855479
STMN4	0.0484631365129643
DUSP26	0.234280603867049
PAK7	-0.0277722883109956
PAK3	0.0369360967677397
MAST1	0.104606083845063
TNRC4	-0.0453183204389837
CDK5R1	0.0716345304201885
ATP1A3	0.233572068342653
FGF9	-0.0151287571321015
WASF1	0.129904044855034
CA10	-0.132172504357736
RP11-35N6.1	-0.0483963860553608
SOX10	-0.149925524260039
ERBB3	-0.161348634156641
RAB33A	0.124142877636444
IL1RAPL1	0.0297107179754732
DNM3	-0.151620176460617
GPR17	-0.0876309064931861
CLASP2	0.258946328663497
PPM1E	-0.179334300184395
STMN1	0.199631086433892
FLRT1	-0.241594364341678
EPHB1	-0.193268343985252
HDAC2	-0.176820993170387
PHF16	-0.199983439357809
LOC81691	0.0332599614312334
CDC7	-0.224738631762278
MYB	-0.0749752568852832
MCM10	-0.240106990159704
ATAD5	-0.284243428820537
HMGB3	-0.0391451602124584
CDC25A	-0.327923455933782
TOPBP1	-0.33938346599016
HN1	-0.133885930329659
AOF2	-0.156868689464303
SLCO5A1	-0.0305852386998599
NOL4	-0.0128990489193028
YPEL1	0.0661617991402961
CXXC4	-0.114807953809417
ZNF643	-0.259039387446492
KLRK1	-0.12550429753496
KLRC4	-0.0747844560966701
KLRC3	-0.113780830627064
PCDH11Y	0.217156307910057
PCDH11X	-0.0235353990638968
HRASLS	-0.0300590415551651
KIAA1166	-0.144300068490014
ZNF184	-0.0293890419729074
CASK	-0.259006976146793
ZNF711	-0.25411438281856
ZNF510	-0.231715991601076
WDR68	-0.473731547483587
MYST2	-0.322569983227133
CBX1	-0.309854112030635
CAMSAP1L1	-0.212099011279658
HOXD3	-0.0704231621604688
MATR3	0.00230379196806316
TMEM118	-0.383811872888252
LOC55565	-0.00889544150954311
VAX2	-0.0707397018821729
TMEM35	0.118111309027387
NRXN1	0.150724209552043
SPTBN2	0.140583165740012
NCALD	0.141157616895978
SOX2	-0.238945349252681
SCG3	0.101311979673412
TTYH1	0.187377820595932
C1orf61	0.619750686766927
GPM6A	0.381479067043732
DPF1	-0.054714146735067
RUFY3	-0.145908335137415
NRXN2	-0.0588348332754426
NCAM1	-0.0887420770709948
MAPT	-0.139385229630947
SRGAP3	-0.0563884148135786
FXYD6	0.0146103959946609
ABAT	0.143317039341406
PHLPP	-0.118256649841588
OLIG2	-0.205118629417916
MAP2	-0.206840227887393
BCAN	-0.0360116183994759
NLGN3	-0.0166140785488846
CSPG5	0.0613361298425445
DPP6	0.039503376663093
MYO10	-0.122416078047652
BAI3	0.259965135909234
ASCL1	0.308498635688777
SEZ6L	-0.116146077032601
CKB	0.120908651413077
CRB1	-0.10262796466618
GRIA2	-0.199946286294891
ARHGEF9	-0.137739451115612
VEZF1	-0.11787235797792
MMP15	-0.268880357488065
MARCKS	-0.0862048995669597
BEX1	0.463302774185427
CNTN1	-0.0863887935202097
E2F3	-0.421473981211634
RBPJ	-0.544557923651114
BCOR	-0.260426651125803
P2RX7	-0.323117988308328
C20orf42	-0.264645057449916
CSNK1E	-0.539548846044892
ZNF248	-0.164262001324232
PLCB4	-0.0543052145156231
PFN2	0.441327543547534
GPR23	-0.0848772157448388
GRID2	-0.11415342224176
MPPED2	0.0900040221994334
TSPAN3	0.250038085848142
TTPA	0.613147025176671
SIRT5	0.553144187726337
CASQ1	0.67966340858318
AKR7A3	0.455194139184351
MRPL49	0.991941817035024
GUK1	1.02299775179013
VSX1	-0.00561128589974009
NDRG2	0.587164577738255
PPP2R5A	0.435683193561104
RND1	0.418465729886124
ZNF323	0.703036605567023
LYRM1	0.936397266528439
SEPW1	1.01136750314822
USP33	0.56558240574681
ANKRD46	0.899045257096386
SPAST	0.102745304747217
PRPSAP2	0.485536684532205
PDE6D	0.823813105254992
ORC4L	0.742206813883473
SCHIP1	0.735932227808858
NSL1	0.817494105316649
CRBN	0.814358739497125
